pcap_secs,ta,ra,seq,mcs,rate,retry,dbm_antsignal,dbm_antnoise,typestr
0.562835,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1412,7,130,0,,,28 QosData
0.562936,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1413,7,130,0,,,28 QosData
0.563055,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1414,7,130,0,,,28 QosData
0.563168,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1415,7,270,0,,,28 QosData
0.563281,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1416,7,130,0,,,28 QosData
0.563386,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1417,7,270,0,,,28 QosData
0.563498,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1418,7,130,0,,,28 QosData
0.563596,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1419,7,130,0,,,28 QosData
0.563707,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1420,7,270,0,,,28 QosData
0.563809,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1421,0,6.5,0,0,,28 QosData
0.563927,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1422,7,130,0,,,28 QosData
0.564032,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1423,7,270,0,,,28 QosData
0.564150,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1424,7,130,0,,,28 QosData
0.564251,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1425,7,130,0,,,28 QosData
0.564362,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1426,7,270,0,,,28 QosData
0.564466,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1427,7,270,0,,,28 QosData
0.564578,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1428,7,130,0,,,28 QosData
0.564683,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1429,7,130,0,,,28 QosData
0.564765,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1430,7,270,0,,,28 QosData
0.564871,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1431,7,130,0,,,28 QosData
0.564986,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1432,7,270,0,,,28 QosData
0.565091,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1433,7,130,0,,,28 QosData
0.565205,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1434,7,130,0,,,28 QosData
0.565309,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1435,7,270,0,,,28 QosData
0.565423,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1436,7,130,0,,,28 QosData
0.565545,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1437,7,270,0,,,28 QosData
0.565660,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1438,7,130,0,,,28 QosData
0.565769,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1439,7,130,0,,,28 QosData
0.565879,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1440,7,270,0,,,28 QosData
0.565985,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1441,7,130,0,,,28 QosData
0.566098,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1442,7,270,0,,,28 QosData
0.566208,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1443,7,130,0,,,28 QosData
0.566332,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1444,7,130,0,,,28 QosData
0.566440,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1445,7,270,0,,,28 QosData
0.566548,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1446,7,130,0,,,28 QosData
0.566642,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1447,7,270,0,,,28 QosData
0.566762,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1448,7,130,0,,,28 QosData
0.566872,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1449,7,130,0,,,28 QosData
0.567045,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1450,7,270,0,,,28 QosData
0.567170,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1451,7,130,0,,,28 QosData
0.567286,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1452,7,270,0,,,28 QosData
0.567397,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1453,7,130,0,,,28 QosData
0.567507,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1454,7,130,0,,,28 QosData
0.567615,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1455,7,270,0,,,28 QosData
0.567728,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1456,7,130,0,,,28 QosData
0.567835,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1457,7,270,0,,,28 QosData
0.567996,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1458,7,130,0,,,28 QosData
0.568120,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1459,7,130,0,,,28 QosData
0.568229,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1460,7,270,0,,,28 QosData
0.568332,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1461,7,130,0,,,28 QosData
0.568444,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1462,7,270,0,,,28 QosData
0.568557,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1463,0,6.5,0,0,,28 QosData
0.568667,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1464,7,130,0,,,28 QosData
0.568774,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1465,7,270,0,,,28 QosData
0.568895,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1466,7,130,0,,,28 QosData
0.569004,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1467,7,270,0,,,28 QosData
0.569169,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1468,7,130,0,,,28 QosData
0.569290,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1469,0,6.5,0,0,,28 QosData
0.569402,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
0.569452,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.569517,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1470,0,6.5,0,0,,28 QosData
0.569687,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1471,0,6.5,0,0,,28 QosData
0.569815,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.569883,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1472,0,6.5,0,0,,28 QosData
0.547859,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,159,7,130,0,,,28 QosData
0.547944,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,160,,,0,,,28 QosData
0.548268,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,161,,,0,,,28 QosData
0.548527,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,162,,,0,,,28 QosData
0.548750,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,163,,,0,,,28 QosData
0.549015,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,164,,,0,,,28 QosData
0.549215,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,165,,,0,,,28 QosData
0.549535,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,166,,,0,,,28 QosData
0.549667,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,167,,,0,,,28 QosData
0.550073,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,168,,,0,,,28 QosData
0.550177,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,169,,,0,,,28 QosData
0.550555,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,170,,,0,,,28 QosData
0.550643,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,171,,,0,,,28 QosData
0.550925,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,172,,,0,,,28 QosData
0.551182,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,173,,,0,,,28 QosData
0.551275,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,174,,,0,,,28 QosData
0.551709,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,175,,,0,,,28 QosData
0.551981,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,176,,,0,,,28 QosData
0.552258,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,177,,,0,,,28 QosData
0.552363,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,178,,,0,,,28 QosData
0.552621,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,179,,,0,,,28 QosData
0.552893,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,180,,,0,,,28 QosData
0.553153,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,181,,,0,,,28 QosData
0.553256,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,182,,,0,,,28 QosData
0.555309,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,183,7,130,0,,,28 QosData
0.571406,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.557710,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,188,7,130,0,,,28 QosData
0.557936,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,189,,,0,,,28 QosData
0.558155,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,190,,,0,,,28 QosData
0.558600,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,192,,,0,,,28 QosData
0.558824,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,193,,,0,,,28 QosData
0.559478,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,196,,,0,,,28 QosData
0.559994,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,198,,,0,,,28 QosData
0.560228,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,199,,,0,,,28 QosData
0.560454,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,200,,,0,,,28 QosData
0.560665,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,201,,,0,,,28 QosData
0.561321,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,204,,,0,,,28 QosData
0.561544,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,205,,,0,,,28 QosData
0.561768,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,206,,,0,,,28 QosData
0.561983,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,207,,,0,,,28 QosData
0.562209,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,208,,,0,,,28 QosData
0.562579,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,209,,,0,,,28 QosData
0.562815,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,210,,,0,,,28 QosData
0.563032,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,211,,,0,,,28 QosData
0.563482,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,213,,,0,,,28 QosData
0.563683,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,214,,,0,,,28 QosData
0.572050,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.564135,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,216,7,130,0,,,28 QosData
0.564341,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,217,,,0,,,28 QosData
0.564556,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,218,,,0,,,28 QosData
0.564800,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,219,,,0,,,28 QosData
0.565167,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,220,,,0,,,28 QosData
0.565257,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,221,,,0,,,28 QosData
0.565575,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,222,,,0,,,28 QosData
0.565663,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,223,,,0,,,28 QosData
0.565858,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,224,,,0,,,28 QosData
0.566103,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,225,,,0,,,28 QosData
0.566437,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,226,,,0,,,28 QosData
0.566528,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,227,,,0,,,28 QosData
0.566833,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,228,,,0,,,28 QosData
0.566932,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,229,,,0,,,28 QosData
0.567263,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,230,,,0,,,28 QosData
0.567518,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,231,,,0,,,28 QosData
0.567805,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,232,,,0,,,28 QosData
0.567892,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,233,,,0,,,28 QosData
0.568206,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,234,,,0,,,28 QosData
0.568421,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,235,,,0,,,28 QosData
0.568672,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,236,,,0,,,28 QosData
0.568965,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,237,,,0,,,28 QosData
0.569063,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,238,,,0,,,28 QosData
0.569479,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,239,,,0,,,28 QosData
0.569843,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,240,,,0,,,28 QosData
0.575125,d8:c7:c8:d7:71:64,ff:ff:ff:ff:ff:ff,2137,,4.0,0,0,,08 Beacon
0.575230,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.556799,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,184,7,130,1,,,28 QosData
0.557050,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,185,,,1,,,28 QosData
0.557270,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,186,,,1,,,28 QosData
0.557493,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,187,,,1,,,28 QosData
0.558384,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,191,,,1,,,28 QosData
0.559041,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,194,,,1,,,28 QosData
0.559262,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,195,,,1,,,28 QosData
0.559742,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,197,,,1,,,28 QosData
0.560881,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,202,,,1,,,28 QosData
0.561104,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,203,,,1,,,28 QosData
0.563259,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,212,,,1,,,28 QosData
0.563904,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,215,,,1,,,28 QosData
0.575965,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.576043,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1473,0,6.5,0,0,,28 QosData
0.576241,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1474,7,130,0,,,28 QosData
0.576378,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1475,7,270,0,,,28 QosData
0.576506,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1476,7,270,0,,,28 QosData
0.576614,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1477,7,130,0,,,28 QosData
0.576737,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1478,7,130,0,,,28 QosData
0.576841,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1479,7,130,0,,,28 QosData
0.576959,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1480,7,270,0,,,28 QosData
0.577064,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1481,7,130,0,,,28 QosData
0.577179,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1482,7,270,0,,,28 QosData
0.577277,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1483,7,130,0,,,28 QosData
0.577389,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1484,7,130,0,,,28 QosData
0.577486,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1485,7,270,0,,,28 QosData
0.577598,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1486,7,130,0,,,28 QosData
0.577702,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1487,7,130,0,,,28 QosData
0.577808,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1488,7,130,0,,,28 QosData
0.577912,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1489,0,6.5,0,0,,28 QosData
0.578031,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1490,7,130,0,,,28 QosData
0.578137,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1491,7,270,0,,,28 QosData
0.578257,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1492,7,130,0,,,28 QosData
0.578357,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1493,7,130,0,,,28 QosData
0.578470,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1494,7,270,0,,,28 QosData
0.578575,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1495,7,130,0,,,28 QosData
0.578691,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1496,7,270,0,,,28 QosData
0.578800,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1497,7,130,0,,,28 QosData
0.578916,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1498,7,130,0,,,28 QosData
0.579023,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1499,7,270,0,,,28 QosData
0.579135,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1500,7,130,0,,,28 QosData
0.579242,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1501,7,270,0,,,28 QosData
0.579355,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1502,7,130,0,,,28 QosData
0.579464,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1503,7,130,0,,,28 QosData
0.579578,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1504,7,270,0,,,28 QosData
0.579714,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1505,7,130,0,,,28 QosData
0.579838,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1506,7,270,0,,,28 QosData
0.579941,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1507,7,130,0,,,28 QosData
0.580052,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1508,7,130,0,,,28 QosData
0.580160,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1509,7,270,0,,,28 QosData
0.580278,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1510,7,130,0,,,28 QosData
0.580391,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1511,7,270,0,,,28 QosData
0.580503,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1512,7,130,0,,,28 QosData
0.580609,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1513,7,130,0,,,28 QosData
0.580727,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1514,7,270,0,,,28 QosData
0.580846,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1515,7,130,0,,,28 QosData
0.580956,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1516,7,270,0,,,28 QosData
0.581062,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1517,7,130,0,,,28 QosData
0.581174,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1518,7,130,0,,,28 QosData
0.581284,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1519,7,270,0,,,28 QosData
0.581395,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1520,7,130,0,,,28 QosData
0.581499,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1521,7,270,0,,,28 QosData
0.581617,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1522,7,130,0,,,28 QosData
0.581723,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1523,7,130,0,,,28 QosData
0.581841,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1524,7,270,0,,,28 QosData
0.581949,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1525,7,130,0,,,28 QosData
0.582059,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1526,7,270,0,,,28 QosData
0.582167,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1527,7,130,0,,,28 QosData
0.582274,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1528,7,130,0,,,28 QosData
0.582380,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1529,7,270,0,,,28 QosData
0.582496,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1530,7,130,0,,,28 QosData
0.582604,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1531,0,6.5,0,0,,28 QosData
0.582721,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1532,7,130,0,,,28 QosData
0.582829,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1533,7,130,0,,,28 QosData
0.582944,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1534,7,270,0,,,28 QosData
0.583059,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1535,7,130,0,,,28 QosData
0.583170,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1536,7,270,0,,,28 QosData
0.583279,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1537,7,130,0,,,28 QosData
0.583397,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1538,7,130,0,,,28 QosData
0.583503,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1539,7,270,0,,,28 QosData
0.583617,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1540,7,130,0,,,28 QosData
0.583717,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1541,7,270,0,,,28 QosData
0.583827,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1542,7,130,0,,,28 QosData
0.583932,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1543,7,130,0,,,28 QosData
0.584043,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1544,7,270,0,,,28 QosData
0.584145,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1545,7,130,0,,,28 QosData
0.584253,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1546,7,270,0,,,28 QosData
0.584352,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1547,7,130,0,,,28 QosData
0.584464,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1548,7,130,0,,,28 QosData
0.584566,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1549,7,270,0,,,28 QosData
0.584689,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1550,7,130,0,,,28 QosData
0.584793,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1551,7,270,0,,,28 QosData
0.584911,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1552,7,130,0,,,28 QosData
0.585028,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1553,7,130,0,,,28 QosData
0.585118,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1554,7,270,0,,,28 QosData
0.585218,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1555,7,130,0,,,28 QosData
0.585330,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1556,7,270,0,,,28 QosData
0.585430,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1557,7,130,0,,,28 QosData
0.585558,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1558,7,130,0,,,28 QosData
0.585659,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1559,7,270,0,,,28 QosData
0.585775,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1560,7,130,0,,,28 QosData
0.585887,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1561,7,270,0,,,28 QosData
0.586005,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1562,7,130,0,,,28 QosData
0.586104,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1563,7,130,0,,,28 QosData
0.586224,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1564,7,270,0,,,28 QosData
0.586328,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1565,7,130,0,,,28 QosData
0.586440,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1566,7,270,0,,,28 QosData
0.586545,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1567,7,130,0,,,28 QosData
0.586661,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1568,7,130,0,,,28 QosData
0.586768,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1569,0,6.5,0,0,,28 QosData
0.586876,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
0.586934,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
0.586985,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
0.587051,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1570,7,270,0,,,28 QosData
0.587174,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1571,7,270,0,,,28 QosData
0.587285,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1572,7,270,0,,,28 QosData
0.587390,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1573,7,270,0,,,28 QosData
0.587505,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1574,7,300.0,0,,,28 QosData
0.587618,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1575,7,130,0,,,28 QosData
0.587733,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1576,7,270,0,,,28 QosData
0.587843,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1577,7,130,0,,,28 QosData
0.588010,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1578,7,270,0,,,28 QosData
0.588134,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1579,7,130,0,,,28 QosData
0.588247,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,1580,7,270,0,,,28 QosData
